
------COMPUTATION DONE------
8.80146 4.63625
8.75652 4.62772
8.80146 4.63625
8.93449 4.66151
8.9353 4.81504
8.93449 4.66151
8.75928 6.48308
8.75911 6.48321
8.75928 6.48308
8.8989 6.37407
8.98921 6.25265
8.84636 6.05971
8.8989 6.37407
8.98921 6.25265
8.82606 6.9987
8.85401 6.69574
8.79887 5.23221
8.83934 5.22816
9.01893 4.98346
8.9353 4.81504
8.83934 5.22816
9.01873 5.06265
9.01873 5.06265
9.01893 4.98346
8.93094 2.52576
8.75779 2.47097
8.93094 2.52576
9.02806 2.55649
8.81363 2.93838
9.08984 2.59387
9.07326 2.58384
9.02806 2.55649
9.07326 2.58384
9.08984 2.59387
8.85556 1.99335
8.67259 1.95933
8.85556 1.99335
8.99497 2.01927
8.79037 2.30871
8.74529 2.36824
8.79037 2.30871
8.9836 2.05353
8.9836 2.05353
8.99497 2.01927
8.99904 4.43405
8.8556 4.30708
8.93449 4.66151
8.95622 4.6321
8.95622 4.6321
8.99904 4.43405
8.81263 7.61929
8.69715 7.59862
8.87499 8.18505
9.06405 7.93893
9.03713 7.80744
8.81263 7.61929
9.06405 7.93893
9.03713 7.80744
9.08162 8.54328
8.84821 8.43258
9.08162 8.54328
9.1382 8.57011
8.91818 9.00985
9.07527 8.89975
9.07527 8.89975
9.07701 8.89756
9.07701 8.89756
9.14943 8.67305
9.14943 8.67305
9.1382 8.57011
8.8368 5.82111
8.82026 5.82755
8.8368 5.82111
9.11256 5.71381
9.08132 5.55496
8.83934 5.22816
9.11256 5.71381
9.08132 5.55496
9.03219 1.88518
8.84962 1.61178
9.03219 1.88518
9.09049 1.97249
8.99497 2.01927
9.09049 1.97249
8.90716 3.03466
8.79663 2.97214
8.86936 3.35019
8.83452 3.38132
8.86936 3.35019
9.04972 3.18906
9.04853 3.16261
8.90716 3.03466
9.04972 3.18906
9.04853 3.16261
8.89134 1.22388
8.60579 1.20093
8.89134 1.22388
8.965 1.2298
8.87485 1.54351
8.8729 1.54435
8.87485 1.54351
8.98335 1.49713
9.02892 1.35204
8.965 1.2298
8.98335 1.49713
9.02892 1.35204
8.965 1.2298
9.04652 1.04485
9.04652 1.04485
8.90512 0.758625
8.92122 9.62919
8.74603 9.62159
8.92122 9.62919
9.11494 9.63759
8.914 9.90425
8.87401 9.95543
8.914 9.90425
9.11028 9.65303
9.11028 9.65303
9.11526 9.64156
9.11526 9.64156
9.11494 9.63759
9.0187 6.69502
8.87132 6.6375
9.0187 6.69502
9.05042 6.7074
8.91912 6.95559
8.8436 7.00704
8.91912 6.95559
9.13126 6.81109
9.13126 6.81109
9.05042 6.7074
9.11642 9.42265
8.77636 9.23507
9.11642 9.42265
9.17504 9.45498
9.11494 9.63759
9.17504 9.45498
9.02806 2.55649
8.9836 2.05353
8.98307 7.13375
8.88941 7.08908
9.08025 7.27082
8.98307 7.13375
8.93704 7.51298
8.81263 7.61929
8.93704 7.51298
9.06953 7.39976
9.06953 7.39976
9.08025 7.27082
9.01961 0.222539
8.73893 0.204667
9.01961 0.222539
9.20895 0.234594
9.00135 0.699619
8.90788 0.73061
9.00135 0.699619
9.23135 0.623356
9.31129 0.447458
9.20895 0.234594
9.23135 0.623356
9.31126 0.448442
9.31126 0.448442
9.31129 0.447458
9.01803 2.96451
8.90716 3.03466
9.01803 2.96451
9.32392 2.77096
9.08984 2.59387
9.12024 2.59639
9.23366 2.65261
9.12024 2.59639
9.30569 2.72001
9.23366 2.65261
9.32392 2.77096
9.30569 2.72001
9.09078 6.53543
8.8989 6.37407
9.09078 6.53543
9.10654 6.54869
9.05042 6.7074
9.10654 6.54874
9.10654 6.54874
9.10654 6.54869
9.20895 0.234594
11.0422 -9.97784
9.02088 6.24762
8.98921 6.25265
9.02088 6.24762
9.19347 6.22022
9.14429 5.72977
9.11256 5.71381
9.19347 6.22022
9.18725 5.76373
9.18725 5.76373
9.14429 5.72977
9.03173 3.53695
8.94521 3.54566
9.03173 3.53695
9.21246 3.51876
9.22914 3.36799
9.04972 3.18906
9.22914 3.36799
9.30011 3.43877
9.21246 3.51876
9.30011 3.43877
9.09049 1.97249
9.27637 1.95891
9.17031 1.59095
8.98335 1.49713
9.17031 1.59095
9.24689 1.62938
9.27637 1.95891
9.36358 1.91874
9.36358 1.91874
9.24689 1.62938
9.05473 3.15687
9.04853 3.16261
9.05473 3.15687
9.34629 2.88727
9.34629 2.88727
9.35356 2.83328
9.35356 2.83328
9.32392 2.77096
9.05026 4.05653
8.83552 4.05427
9.10977 4.3568
9.05026 4.05653
9.10977 4.3568
9.11927 4.40473
9.05659 4.42002
8.99904 4.43405
9.05659 4.42002
9.11927 4.40473
9.06528 3.79371
8.83634 3.78736
9.06528 3.79371
9.20204 3.79751
9.06019 4.05505
9.05026 4.05653
9.06019 4.05505
9.27011 4.02369
9.27697 3.92125
9.20204 3.79751
9.27011 4.02369
9.27697 3.92125
9.06092 7.09172
8.98307 7.13375
9.06092 7.09172
9.36112 6.92966
9.17531 6.82344
9.13126 6.81109
9.17531 6.82344
9.30918 6.86098
9.36112 6.92966
9.30918 6.86098
9.20204 3.79751
9.21246 3.51876
9.12024 2.59639
9.27637 1.95891
9.21331 8.05153
9.06405 7.93893
9.18923 8.44842
9.21331 8.05153
9.15277 8.55778
9.18923 8.44842
9.1382 8.57011
9.15277 8.55778
9.10654 6.54869
9.29769 6.34463
9.20756 6.22876
9.19347 6.22022
9.29769 6.34463
9.20756 6.22876
9.09528 1.32811
9.02892 1.35204
9.09528 1.32811
9.2854 1.25955
9.20097 1.11208
9.04652 1.04485
9.20097 1.11208
9.22784 1.12377
9.2854 1.25955
9.22784 1.12377
9.20115 10.0899
9.11028 9.65303
9.20115 10.0899
9.2113 10.1386
9.10025 11.6502
9.08589 11.8457
9.10025 11.6502
9.2113 10.1386
9.11927 4.40473
9.26218 4.39122
9.26218 4.39122
9.36342 4.21842
9.34612 4.12082
9.27011 4.02369
9.36342 4.21842
9.34612 4.12082
9.14502 4.67172
8.95622 4.6321
9.14502 4.67172
9.30465 4.70522
9.1124 4.89943
9.01893 4.98346
9.1124 4.89943
9.29173 4.73821
9.29173 4.73821
9.30465 4.70522
9.24404 9.27015
9.07527 8.89975
9.17504 9.45498
9.21397 9.43828
9.21397 9.43828
9.24404 9.27015
9.12805 7.24276
9.08025 7.27082
9.12805 7.24276
9.2919 7.14658
9.2919 7.14658
9.40352 6.96496
9.40352 6.96496
9.36112 6.92966
9.30465 4.70522
9.37138 4.639
9.37138 4.639
9.26218 4.39122
9.23016 5.12462
9.01873 5.06265
9.14666 5.47948
9.08132 5.55496
9.14666 5.47948
9.31114 5.28948
9.31114 5.28948
9.23016 5.12462
9.37048 1.31425
9.2854 1.25955
9.24689 1.62938
9.37048 1.31425
9.1938 6.58493
9.10654 6.54874
9.1938 6.58493
9.34585 6.64797
9.30918 6.86098
9.34585 6.64797
9.12871 7.41033
9.06953 7.39976
9.27364 7.53909
9.12871 7.41033
9.27364 7.53909
9.31414 7.57508
9.17577 7.74813
9.03713 7.80744
9.17577 7.74813
9.28158 7.70286
9.33802 7.63907
9.31414 7.57508
9.28158 7.70286
9.33802 7.63907
9.41607 6.42712
9.29769 6.34463
9.34585 6.64797
9.41607 6.42712
9.22784 1.12377
9.32968 0.971281
9.32968 0.971281
9.30249 0.702216
9.30249 0.702216
9.23135 0.623356
9.24999 9.87026
9.13935 9.66049
9.24999 9.87026
9.26923 9.90675
9.13935 9.66049
9.11526 9.64156
9.2113 10.1386
9.26923 9.90675
9.22143 7.37708
9.12871 7.41033
9.22143 7.37708
9.2794 7.35629
9.2794 7.35629
9.29671 7.25258
9.29671 7.25258
9.2919 7.14658
9.30011 3.43877
9.3751 3.42265
9.46443 3.27126
9.34629 2.88727
9.3751 3.42265
9.46443 3.27126
9.29666 9.75008
9.13935 9.66049
9.26923 9.90675
9.3259 9.81041
9.3259 9.81041
9.29666 9.75008
9.38489 5.02391
9.29173 4.73821
9.26489 5.10201
9.23016 5.12462
9.26489 5.10201
9.38489 5.02391
9.36936 9.05923
9.07701 8.89756
9.36936 9.05923
9.42086 9.08771
9.26867 9.24474
9.24404 9.27015
9.26867 9.24474
9.42086 9.08771
9.34843 7.40132
9.2794 7.35629
9.31414 7.57508
9.34843 7.40132
9.30524 5.55177
9.14429 5.72977
9.30524 5.55177
9.47387 5.36528
9.43521 5.34727
9.31114 5.28948
9.43521 5.34727
9.47387 5.36528
9.31853 8.04906
9.21331 8.05153
9.31853 8.04906
9.36924 8.04786
9.44545 7.92167
9.28158 7.70286
9.44545 7.92167
9.45532 7.93485
9.36924 8.04786
9.45532 7.93485
9.42149 1.92808
9.36358 1.91874
9.31894 2.51051
9.23366 2.65261
9.31894 2.51051
9.58882 2.06084
9.58882 2.06084
9.42149 1.92808
9.3253 9.73103
9.29666 9.75008
9.3253 9.73103
9.42566 9.66429
9.27305 9.44713
9.21397 9.43828
9.44052 9.55895
9.27305 9.44713
9.42566 9.66429
9.44052 9.55895
9.32626 8.31244
9.18923 8.44842
9.32626 8.31244
9.46452 8.17523
9.46452 8.17523
9.36924 8.04786
9.34555 3.86998
9.27697 3.92125
9.34555 3.86998
9.5497 3.71734
9.52301 3.58981
9.3751 3.42265
9.5497 3.71734
9.52301 3.58981
9.37551 7.31031
9.29671 7.25258
9.37551 7.31031
9.41929 7.34239
9.35416 7.39945
9.34843 7.40132
9.35416 7.39945
9.35889 7.39791
9.35889 7.39791
9.41929 7.34239
9.22961 5.76724
9.18725 5.76373
9.3606 6.12851
9.20756 6.22876
9.3606 6.12851
9.64535 5.94199
9.49985 5.88083
9.22961 5.76724
9.49985 5.88083
9.64535 5.94199
9.37345 9.81466
9.3259 9.81041
9.37345 9.81466
9.44539 9.8211
9.54496 10.0894
9.44539 9.8211
9.54496 10.0894
46.582 109.877
9.42086 9.08771
9.47449 9.08387
9.47449 9.08387
9.38099 8.78824
9.38099 8.78824
9.14943 8.67305
9.4606 9.7761
9.42566 9.66429
9.44539 9.8211
9.4606 9.7761
9.41929 7.34239
9.50088 7.29972
9.50524 6.98872
9.40352 6.96496
9.50088 7.29972
9.56682 7.04703
9.56682 7.04703
9.50524 6.98872
9.38235 1.31252
9.37048 1.31425
9.38235 1.31252
9.41978 1.30705
9.4537 1.08353
9.33656 0.974687
9.4537 1.08353
9.56202 1.18418
9.33656 0.974687
9.32968 0.971281
9.41978 1.30705
9.56202 1.18418
9.47796 9.08477
9.47449 9.08387
9.47796 9.08477
9.65312 9.13031
9.39089 9.36448
9.27305 9.44713
9.39089 9.36448
9.61555 9.2069
9.61555 9.2069
9.65312 9.13031
9.47387 5.36528
9.54705 5.37235
9.39997 5.64878
9.22961 5.76724
9.39997 5.64878
9.61264 5.5009
9.61264 5.5009
9.54705 5.37235
9.43904 7.44938
9.35889 7.39791
9.43904 7.44938
9.56146 7.528
9.40272 7.63052
9.33802 7.63907
9.40272 7.63052
9.42446 7.62765
9.42446 7.62765
9.52675 7.56764
9.52675 7.56764
9.56146 7.528
9.41804 5.02208
9.38489 5.02391
9.41804 5.02208
9.66247 5.00862
9.48832 4.65827
9.37138 4.639
9.48832 4.65827
9.64141 4.68351
9.68342 4.71253
9.64141 4.68351
9.66247 5.00862
9.72043 4.88864
9.72043 4.88864
9.68342 4.71253
9.36832 8.51741
9.15277 8.55778
9.42523 8.5036
9.36832 8.51741
9.42523 8.5036
9.55363 8.47244
9.54021 8.20873
9.46452 8.17523
9.54021 8.20873
9.6269 8.2471
9.55363 8.47244
9.6269 8.2471
9.54705 5.37235
9.67776 5.12225
9.67776 5.12225
9.66247 5.00862
9.57355 7.51875
9.50088 7.29972
9.56146 7.528
9.57355 7.51875
9.44075 0.343271
9.31129 0.447458
9.44075 0.343271
22.2659 -9.97784
9.45532 7.93485
9.50324 7.91764
9.51262 7.77876
9.42446 7.62765
9.50324 7.91764
9.51262 7.77876
9.63025 1.56338
9.41978 1.30705
9.63025 1.56338
9.63328 1.56706
9.64082 1.58775
9.63328 1.56706
9.44631 1.88957
9.42149 1.92808
9.44631 1.88957
9.64082 1.58775
9.45505 0.976971
9.33656 0.974687
9.45505 0.976971
9.57407 0.979266
9.56202 1.18418
9.56224 1.18407
9.56224 1.18407
9.57407 0.979266
9.57687 0.808859
9.30249 0.702216
9.57687 0.808859
9.62352 0.826991
9.57407 0.979266
9.62641 0.832353
9.62641 0.832353
9.62352 0.826991
9.64535 5.94199
9.67008 5.94389
9.46258 6.42153
9.41607 6.42712
9.46258 6.42153
9.66346 6.39738
9.76763 6.01129
9.67008 5.94389
9.66346 6.39738
9.76763 6.01129
9.49524 8.79727
9.38099 8.78824
9.49524 8.79727
9.53899 8.80073
9.66058 9.00426
9.53899 8.80073
9.66058 9.00426
9.71694 9.0986
9.65312 9.13031
9.71694 9.0986
9.58034 4.29774
9.36342 4.21842
9.59762 4.31601
9.58034 4.29774
9.64141 4.68351
9.59762 4.31601
9.48994 2.60812
9.30569 2.72001
9.48994 2.60812
9.76715 2.43977
9.64562 2.0848
9.58882 2.06084
9.76715 2.43977
9.64562 2.0848
9.51248 8.69035
9.36832 8.51741
9.51248 8.69035
9.56801 8.75696
9.53899 8.80073
9.56801 8.75696
9.49661 4.0478
9.34612 4.12082
9.49661 4.0478
9.517 4.03791
9.517 4.03791
9.74174 3.87867
9.73476 3.87281
9.5497 3.71734
9.73476 3.87281
9.74174 3.87867
9.64722 5.52906
9.61264 5.5009
9.67008 5.94389
9.64722 5.52906
9.50704 9.55649
9.44052 9.55895
9.50704 9.55649
9.53912 9.55531
9.53912 9.55531
9.61665 9.4219
9.61665 9.4219
9.61555 9.2069
9.56801 8.75696
9.6949 8.60539
9.6949 8.60539
9.55363 8.47244
9.51808 9.76113
9.4606 9.7761
9.51808 9.76113
9.72018 9.70848
9.68423 9.67807
9.53912 9.55531
9.68423 9.67807
9.72018 9.70848
9.52147 6.96385
9.50524 6.98872
9.52147 6.96385
9.71048 6.67431
9.71048 6.67431
9.74318 6.4927
9.74318 6.4927
9.66346 6.39738
9.57775 7.92861
9.50324 7.91764
9.57775 7.92861
10.0174 7.99335
9.6269 8.2471
9.91006 8.0838
9.91006 8.0838
10.0174 7.99335
9.72018 9.70848
9.72255 9.70958
9.81649 9.80058
9.72255 9.70958
9.81649 9.80058
109.745 106.607
9.55493 7.7655
9.51262 7.77876
9.55493 7.7655
9.62269 7.74426
9.62269 7.74426
9.52675 7.56764
9.57114 0.500116
9.31126 0.448442
9.63389 0.720397
9.57114 0.500116
9.63389 0.720397
9.64973 0.77602
9.62352 0.826991
9.64973 0.77602
9.64383 7.7558
9.62269 7.74426
9.64383 7.7558
10.051 7.97797
10.0174 7.99335
10.051 7.97797
9.6266 4.12413
9.517 4.03791
9.6266 4.12413
9.67205 4.1599
9.60125 4.2663
9.58034 4.29774
9.60125 4.2663
9.67205 4.1599
9.65739 2.87963
9.35356 2.83328
9.65739 2.87963
9.75866 2.89507
9.60241 3.2476
9.46443 3.27126
9.60241 3.2476
9.71182 3.22885
9.71182 3.22885
9.80585 3.07948
9.80585 3.07948
9.75866 2.89507
9.61394 7.51531
9.57355 7.51875
9.61604 7.51287
9.61394 7.51531
9.61604 7.51287
9.91089 7.16956
9.79686 7.12895
9.56682 7.04703
9.79686 7.12895
9.91089 7.16956
9.62551 0.498122
9.57114 0.500116
9.62551 0.498122
9.8706 0.489131
9.8706 0.489131
10.3544 0.242179
10.3544 0.242179
26.2615 -9.97784
9.67205 4.1599
9.94311 3.92531
9.74174 3.87867
9.94311 3.92531
9.68987 1.2058
9.56224 1.18407
9.68987 1.2058
9.75039 1.21611
9.63328 1.56706
9.75039 1.21611
9.64973 0.77602
9.8706 0.489131
9.77634 7.62931
9.61394 7.51531
9.77634 7.62931
10.2064 7.9312
10.051 7.97797
10.2064 7.9312
9.75866 2.89507
10.001 2.60733
9.97367 2.58777
9.76715 2.43977
9.97367 2.58777
10.001 2.60733
9.71694 9.0986
9.72387 9.09786
9.75112 8.61888
9.6949 8.60539
9.75112 8.61888
9.76384 8.62192
9.82934 8.6633
9.76384 8.62192
9.72387 9.09786
9.82934 8.6633
9.66632 3.54135
9.52301 3.58981
9.66632 3.54135
9.80004 3.49613
9.8158 3.37604
9.71182 3.22885
9.80004 3.49613
9.8158 3.37604
9.7261 9.46592
9.61665 9.4219
9.7261 9.46592
9.75636 9.47809
9.72255 9.70958
9.75636 9.47809
9.75039 1.21611
9.79357 1.20939
9.77823 0.899599
9.62641 0.832353
9.91328 1.07491
9.77823 0.899599
9.79357 1.20939
9.91328 1.07491
9.75636 9.47809
9.81152 9.4377
9.81152 9.4377
9.80893 9.12777
9.80893 9.12777
9.72387 9.09786
9.72671 4.31201
9.59762 4.31601
9.72671 4.31201
10.2309 4.29637
9.94311 3.92531
10.1375 3.928
10.1375 3.928
10.6652 4.0831
10.2309 4.29637
10.6652 4.0831
9.7328 4.67499
9.68342 4.71253
9.7328 4.67499
10.2309 4.29637
9.94666 3.68375
9.80004 3.49613
9.94666 3.68375
10.1375 3.928
9.75053 1.57893
9.64082 1.58775
9.75053 1.57893
9.97811 1.56064
9.97811 1.56064
9.79357 1.20939
9.76384 8.62192
9.91006 8.0838
9.77089 5.51338
9.64722 5.52906
9.77089 5.51338
10.201 5.45884
9.92628 5.28213
9.67776 5.12225
9.92628 5.28213
10.201 5.45884
9.91089 7.16956
10.3176 7.1825
10.2064 7.9312
13.1897 7.61871
10.3176 7.1825
13.1897 7.61871
9.77656 2.03456
9.64562 2.0848
9.77656 2.03456
10.4419 1.77934
9.98809 1.56534
9.97811 1.56064
9.98809 1.56534
10.4419 1.77934
9.89155 6.82587
9.71048 6.67431
9.89155 6.82587
10.3176 7.1825
10.201 5.45884
11.2761 5.68139
9.81093 6.00182
9.76763 6.01129
9.81093 6.00182
11.2761 5.68139
9.81215 0.860896
9.77823 0.899599
9.81215 0.860896
10.3544 0.242179
9.89639 9.49202
9.81152 9.4377
9.89639 9.49202
109.745 73.4012
13.1897 7.61871
18.2408 7.66016
9.87741 8.65848
9.82934 8.6633
9.87741 8.65848
19.4322 7.70038
18.2408 7.66016
19.4322 7.70038
9.94994 6.5211
9.74318 6.4927
9.94994 6.5211
18.2408 7.66016
9.91809 9.13212
9.80893 9.12777
9.91809 9.13212
109.745 13.1108
9.91523 3.36134
9.8158 3.37604
9.91523 3.36134
10.6689 3.24993
9.97285 3.11246
9.80585 3.07948
9.97285 3.11246
10.6689 3.24993
19.4322 7.70038
109.745 8.82658
181.87 9.72597
109.745 8.49954
9.92261 1.07353
9.91328 1.07491
9.92261 1.07353
84.9782 -9.97784
11.2761 5.68139
14.0819 5.62573
9.98802 4.93386
9.72043 4.88864
9.98802 4.93386
14.0819 5.62573
10.6689 3.24993
20.5601 3.76345
10.6652 4.0831
20.5601 3.76345
14.0819 5.62573
109.745 7.96346
10.001 2.60733
70.3709 2.67752
20.5601 3.76345
107.937 3.02059
70.3709 2.67752
107.937 3.02059
10.4419 1.77934
70.3709 2.67752
107.937 3.02059
109.745 3.02063
-0.999957 -0.998893
10.9881 -0.998893
10.9881 11
-0.999957 11
10.9881 -0.998893
10.9881 11
-0.999957 11
-0.999957 -0.998893
